gene	repli-seq
SEL1L3	60.3733
SELK	59.182
SELL	74.6102
SELM	75.0265
SELO	81.7679
SELPLG	76.5924
SELT	65.7047
SEMA3A	20.9912
SEMA3C	14.2437
SEMA3E	31.7676
SEMA3F	79.6815
SEMA4A	77.9083
SEMA4B	79.0871
SEMA4C	73.6415
SEMA4D	74.9817
SEMA4F	79.0749
SEMA4G	74.6144
SEMA5B	70.0169
SEMA6A	60.8836
SEMA6D	17.8321
SEMA7A	78.3195
SENP1	72.6498
SENP2	75.8057
SENP3	79.5776
SENP5	79.3171
SENP6	61.5655
SENP7	64.0918
SENP8	76.8811
SEP15	63.6102
SEPHS1	66.1633
SEPHS2	80.3438
SEPN1	73.6665
SEPP1	60.9491
SEPSECS	61.1755
SEPT1	79.4949
SEPT10	76.8249
SEPT11	64.0507
SEPT2	73.7762
SEPT3	79.3777
SEPT4	78.2535
SEPT5	72.5311
SEPT6	68.1377
SEPT7	76.256
SEPT8	79.9777
SEPT9	76.7285
SEPW1	67.1882
SERAC1	80.1885
SERBP1	66.3436
SERF2	78.6635
SERGEF	70.7716
SERHL2	77.7157
SERINC1	30.5255
SERINC2	67.8387
SERINC3	75.3155
SERINC5	64.605
SERP1	66.4019
SERPINA1	52.5918
SERPINA10	55.1257
SERPINA4	48.8665
SERPINA5	48.6838
SERPINA6	54.0673
SERPINB1	74.3804
SERPINB10	57.4195
SERPINB2	57.5187
SERPINB8	56.2177
SERPINB9	76.0686
SERPINE1	69.25
SERPINE2	63.03
SERPINF1	79.5732
SERPINF2	79.6133
SERPINH1	77.1302
SERPINI1	39.5405
SERTAD1	79.9548
SERTAD2	78.4916
SERTAD3	79.9385
SESN1	55.1224
SESN2	78.816
SESN3	59.8399
SESTD1	61.1881
SET	78.4587
SETBP1	54.2034
SETD1A	78.7086
SETD1B	78.8737
SETD2	75.9233
SETD3	53.2726
SETD4	70.8927
SETD5	66.1881
SETD6	60.7352
SETD9	59.9563
SETDB1	81.281
SETDB2	68.2674
SETMAR	67.2489
SETX	75.4226
SF1	79.6585
SF3A1	75.6607
SF3A2	80.7833
SF3A3	78.7057
SF3B1	78.4685
SF3B2	80.4762
SF3B3	78.2539
SF3B4	70.8515
SF3B5	74.3333
SFI1	76.5439
SFMBT1	79.9781
SFMBT2	76.3408
SFN	78.5844
SFPQ	71.1811
SFR1	64.2872
SFRP4	68.9289
SFSWAP	66.4739
SFT2D1	74.3678
SFT2D2	67.2681
SFT2D3	78.5997
SFTPB	77.8562
SFXN1	41.7189
SFXN2	77.9989
SFXN3	75.5408
SFXN4	77.921
SFXN5	59.3452
SGCA	77.4011
SGCB	38.3352
SGCE	41.2947
SGK1	64.9125
SGK223	74.6312
SGK3	70.3131
SGMS1	75.8933
SGMS2	32.7126
SGPL1	67.2571
SGPP1	78.635
SGPP2	61.4472
SGSH	75.4799
SGSM1	69.4968
SGSM2	75.1465
SGSM3	77.5957
SGTA	78.7087
SGTB	70.2045
SH2B1	78.5707
SH2B2	79.6239
SH2D1A	29.393
SH2D1B	62.0763
SH2D2A	77.2287
SH2D3A	78.2834
SH2D3C	78.0248
SH2D5	70.0531
SH3BGR	61.5184
SH3BGRL	17.66
SH3BGRL2	40.8485
SH3BGRL3	75.9748
SH3BP1	78.345
SH3BP2	78.7776
SH3BP5	78.2803
SH3D21	77.6495
SH3GL1	79.2462
SH3GL3	52.8289
SH3GLB1	65.0289
SH3GLB2	78.7685
SH3KBP1	50.2189
SH3PXD2A	71.9412
SH3RF1	74.7648
SH3RF3	56.1954
SH3TC1	65.4739
SH3YL1	27.4716
SHARPIN	84.0513
SHB	65.6392
SHBG	79.5679
SHC1	79.9526
SHC3	66.7284
SHCBP1	73.6268
SHF	70.5905
SHFM1	27.7677
SHISA5	78.1996
SHISA9	61.3777
SHKBP1	78.529
SHMT1	78.2926
SHMT2	78.0305
SHOC2	77.2832
SHOX2	54.4507
SHPK	80.4635
SHPRH	44.803
SHQ1	66.9932
SHROOM1	78.9186
SHROOM2	34.0743
SIAE	56.9948
SIAH1	69.5218
SIAH2	65.3592
SIDT1	74.0229
SIDT2	77.4032
SIGIRR	77.6041
SIGLEC10	70.7378
SIGLEC15	63.6628
SIGMAR1	71.1044
SIK1	74.4134
SIK2	78.2544
SIK3	75.7449
SIKE1	53.2178
SIL1	78.3911
SIN3A	77.0911
SIN3B	72.2933
SIPA1	79.2277
SIPA1L3	68.5252
SIRPA	57.3123
SIRPB1	56.7476
SIRPG	55.8371
SIRT1	61.1598
SIRT2	77.5701
SIRT3	78.2783
SIRT5	75.14
SIRT6	79.7713
SIRT7	81.9156
SIT1	79.2998
SIVA1	78.3341
SIX1	60.8473
SIX2	65.5872
SIX3	68.6702
SIX4	62.379
SIX5	78.0306
SIX6	59.8138
SKA1	71.5335
SKA2	68.7244
SKA3	61.0393
SKAP1	79.4171
SKAP2	46.4435
SKIL	71.5323
SKIV2L	78.211
SKIV2L2	64.1409
SKOR1	79.564
SKP1	77.6984
SKP2	46.4517
SLA2	78.4101
SLAIN1	68.7282
SLAIN2	73.5834
SLAMF1	77.9049
SLAMF6	76.5208
SLAMF7	78.2436
SLAMF8	67.0718
SLBP	76.7202
SLC10A2	50.895
SLC10A3	48.3789
SLC10A7	59.4609
SLC11A2	78.6677
SLC12A2	39.1484
SLC12A4	79.6442
SLC12A5	77.4779
SLC12A6	74.3316
SLC12A7	59.2382
SLC12A8	77.6201
SLC12A9	72.5695
SLC14A2	52.761
SLC15A3	79.4089
SLC15A4	70.0575
SLC16A1	71.0242
SLC16A10	74.2778
SLC16A11	75.4999
SLC16A13	75.4377
SLC16A14	75.9871
SLC16A3	79.7153
SLC16A5	80.9867
SLC16A6	76.5912
SLC16A7	31.5239
SLC16A9	39.8936
SLC17A5	76.6504
SLC17A9	74.7188
SLC18B1	57.7019
SLC19A1	71.7989
SLC19A2	72.2715
SLC1A1	74.7316
SLC1A3	55.2304
SLC1A4	78.4504
SLC1A5	78.4234
SLC20A1	80.7316
SLC20A2	73.8982
SLC22A11	76.0035
SLC22A15	46.6861
SLC22A17	70.8514
SLC22A18	64.3133
SLC22A4	78.4378
SLC22A5	79.7349
SLC22A9	63.8682
SLC23A1	77.9278
SLC23A2	71.2677
SLC24A1	78.4906
SLC24A4	73.3349
SLC25A1	68.3502
SLC25A10	80.2227
SLC25A11	78.9605
SLC25A12	75.7387
SLC25A13	33.8948
SLC25A14	47.7694
SLC25A15	72.9933
SLC25A16	73.391
SLC25A17	80.7941
SLC25A19	79.8046
SLC25A20	76.9521
SLC25A21	16.322
SLC25A22	78.9368
SLC25A23	78.3556
SLC25A24	52.5298
SLC25A25	80.7527
SLC25A26	33.0221
SLC25A28	71.4177
SLC25A29	76.1802
SLC25A3	70.5641
SLC25A30	75.6158
SLC25A32	64.2141
SLC25A33	77.026
SLC25A35	79.0481
SLC25A36	62.3835
SLC25A37	63.435
SLC25A38	76.0937
SLC25A39	79.8847
SLC25A4	71.4444
SLC25A40	60.7247
SLC25A42	78.5233
SLC25A43	57.5316
SLC25A44	76.9142
SLC25A45	80.1395
SLC25A46	51.6985
SLC25A5	61.2354
SLC25A51	70.2134
SLC25A53	30.8492
SLC26A11	75.4799
SLC26A2	71.9038
SLC26A6	80.4754
SLC26A8	71.2059
SLC27A1	79.1945
SLC27A2	70.4267
SLC27A3	77.4105
SLC27A4	80.2507
SLC28A2	69.0825
SLC29A1	77.7239
SLC29A2	78.4389
SLC29A3	63.481
SLC2A1	68.9933
SLC2A11	77.5792
SLC2A12	55.2054
SLC2A13	50.7707
SLC2A3	69.936
SLC2A4	79.3508
SLC2A4RG	78.3164
SLC2A5	77.9654
SLC2A6	65.9846
SLC2A8	77.0338
SLC2A9	62.263
SLC30A1	77.2301
SLC30A4	65.5056
SLC30A5	72.2304
SLC30A6	75.9476
SLC30A9	54.8331
SLC31A1	70.0013
SLC31A2	66.8641
SLC33A1	65.0545
SLC35A1	74.4951
SLC35A2	45.5903
SLC35A3	72.3264
SLC35A4	74.9076
SLC35A5	76.3015
SLC35B1	79.5688
SLC35B2	77.0742
SLC35B3	42.0736
SLC35B4	50.2748
SLC35C1	69.8892
SLC35C2	64.359
SLC35D1	63.1331
SLC35D2	55.925
SLC35E1	76.3091
SLC35E2	78.8252
SLC35E3	76.8398
SLC35E4	74.183
SLC35F2	69.7474
SLC35F3	55.7671
SLC35F5	73.1718
SLC35F6	68.06
SLC35G1	49.249
SLC35G2	67.6544
SLC36A1	76.6195
SLC36A4	45.6534
SLC37A1	76.8851
SLC37A2	58.3135
SLC37A3	68.3677
SLC37A4	80.9909
SLC38A1	68.8088
SLC38A10	73.0848
SLC38A2	70.0937
SLC38A5	40.2286
SLC38A6	61.6899
SLC38A7	61.808
SLC38A9	72.8207
SLC39A1	78.1517
SLC39A10	65.7443
SLC39A11	71.976
SLC39A13	79.9694
SLC39A14	75.1457
SLC39A3	78.4433
SLC39A5	79.7475
SLC39A6	64.2654
SLC39A7	78.9037
SLC39A8	65.5466
SLC3A2	79.2268
SLC40A1	55.9576
SLC41A1	80.0625
SLC41A2	78.5908
SLC41A3	52.0255
SLC43A1	73.726
SLC43A2	79.8378
SLC43A3	73.6181
SLC44A1	57.2243
SLC44A2	79.7578
SLC45A1	70.4272
SLC45A3	76.9239
SLC46A1	78.5997
SLC46A3	63.3866
SLC48A1	79.9686
SLC4A10	52.1833
SLC4A11	74.4162
SLC4A1AP	67.0657
SLC4A2	73.563
SLC4A4	54.6905
SLC4A5	80.6415
SLC4A7	46.6019
SLC4A8	78.2928
SLC50A1	79.6611
SLC52A2	84.3919
SLC5A3	76.0595
SLC5A6	77.1884
SLC6A1	49.9514
SLC6A12	67.1896
SLC6A13	70.2418
SLC6A20	76.6564
SLC6A6	64.0369
SLC6A8	47.2326
SLC6A9	76.6335
SLC7A1	54.3666
SLC7A11	39.7264
SLC7A5	76.4346
SLC7A6	76.4086
SLC7A6OS	76.9095
SLC7A7	78.5796
SLC8A1	22.151
SLC8A3	63.2626
SLC8B1	77.9561
SLC9A1	75.2077
SLC9A2	44.5861
SLC9A3R1	73.7664
SLC9A3R2	79.343
SLC9A5	79.6882
SLC9A6	35.0216
SLC9A7	66.2043
SLC9A8	78.9355
SLC9A9	62.0175
SLC9B1	70.9768
SLC9B2	69.5988
SLC9C1	75.9035
SLCO2B1	72.6686
SLCO3A1	35.5986
SLCO4A1	75.2864
SLCO4C1	33.7425
SLCO5A1	62.8442
SLFN11	72.572
SLFN12	72.7056
SLFN12L	73.2742
SLFN13	72.8206
SLFN5	70.775
SLIRP	72.7659
SLITRK6	7.4368
SLK	67.9796
SLMAP	72.6096
SLTM	78.6368
SLU7	73.4636
SLX4	74.6004
SLX4IP	50.4163
SMAD1	64.3043
SMAD2	51.7104
SMAD3	78.1613
SMAD4	64.521
SMAD5	51.644
SMAD7	79.1679
SMAD9	40.2534
SMAGP	78.4547
SMAP1	63.9516
SMAP2	78.241
SMARCA1	44.8543
SMARCA2	75.4351
SMARCA4	79.0299
SMARCA5	42.9627
SMARCAD1	42.4972
SMARCAL1	72.4653
SMARCB1	78.8068
SMARCC1	79.3486
SMARCC2	80.4527
SMARCD1	78.2559
SMARCD2	76.3561
SMARCE1	77.5304
SMC1A	56.8399
SMC2	25.072
SMC3	78.8498
SMC4	64.0827
SMC5	43.5144
SMC6	75.8937
SMCHD1	76.9157
SMCO4	60.2892
SMCR8	79.3899
SMDT1	79.7388
SMG5	76.3378
SMG6	74.6542
SMG7	74.5297
SMG8	71.6435
SMG9	73.8403
SMIM10	39.0195
SMIM12	61.3086
SMIM13	71.7028
SMIM14	76.8278
SMIM15	56.3153
SMIM19	73.9316
SMIM20	63.0218
SMIM4	78.8483
SMIM6	82.333
SMIM7	74.6963
SMIM8	72.0716
SMNDC1	82.8198
SMO	78.302
SMOX	72.4332
SMPD1	73.2495
SMPD2	56.3869
SMPD3	78.001
SMPD4	57.7002
SMPDL3A	22.1137
SMPDL3B	79.1087
SMS	30.0054
SMTN	74.7263
SMU1	76.4328
SMUG1	77.6385
SMURF1	69.0456
SMURF2	74.896
SMYD2	43.3243
SMYD3	70.0249
SMYD4	80.1456
SMYD5	64.5212
SNAI1	80.2487
SNAI2	30.2585
SNAI3	79.6332
SNAP23	72.2041
SNAP25	48.9762
SNAP29	76.0833
SNAP47	42.2632
SNAP91	39.2493
SNAPC1	78.5171
SNAPC2	80.5042
SNAPC3	72.7779
SNAPC5	73.2138
SNAPIN	78.6317
SNCA	29.4237
SNCAIP	31.2383
SNCB	72.1694
SND1	59.5181
SNF8	74.3514
SNIP1	73.889
SNN	79.4864
SNPH	60.3625
SNRK	49.4484
SNRNP200	77.7974
SNRNP25	69.4529
SNRNP27	78.7112
SNRNP35	76.0847
SNRNP40	66.9094
SNRNP48	60.6118
SNRNP70	76.9714
SNRPA	75.7505
SNRPA1	79.2816
SNRPB	58.5032
SNRPB2	41.4837
SNRPC	77.9934
SNRPD1	69.9418
SNRPD2	78.7255
SNRPD3	76.4229
SNRPE	70.3801
SNRPF	61.3364
SNRPG	79.8557
SNRPN	16.8356
SNTA1	77.5712
SNTB1	40.8615
SNTB2	75.8983
SNTG2	17.2412
SNUPN	78.6064
SNURF	19.2615
SNW1	71.9323
SNX1	79.6929
SNX10	69.4335
SNX11	79.6741
SNX12	44.2717
SNX13	50.8503
SNX14	65.9109
SNX15	79.7217
SNX16	46.5567
SNX17	74.9186
SNX18	41.0924
SNX19	47.9902
SNX2	51.6017
SNX20	76.4265
SNX21	76.4695
SNX22	78.3792
SNX24	49.3277
SNX27	72.281
SNX3	72.0237
SNX30	74.0371
SNX32	77.4623
SNX33	78.6552
SNX4	78.3121
SNX5	70.6581
SNX6	74.9611
SNX7	19.5017
SNX8	77.6917
SNX9	75.662
SOAT1	63.1926
SOBP	65.0892
SOCS1	75.7305
SOCS2	73.6545
SOCS3	79.1755
SOCS4	77.5116
SOCS5	71.0361
SOCS6	49.4289
SOCS7	77.7795
SOD1	59.3619
SOD2	66.3814
SOGA1	78.7309
SOGA3	43.0602
SON	76.5418
SORBS1	77.4178
SORBS2	46.9893
SORBS3	81.0171
SORCS1	40.1177
SORD	73.592
SORL1	77.8916
SORT1	73.714
SOS1	72.0873
SOS2	78.7646
SOWAHA	79.3774
SOWAHC	76.8249
SOWAHD	67.8171
SOX1	29.1258
SOX10	80.62
SOX11	17.9422
SOX12	76.7538
SOX13	63.376
SOX14	46.1892
SOX15	79.6114
SOX17	51.721
SOX18	77.0303
SOX2	39.7615
SOX21	50.5517
SOX3	12.7895
SOX30	75.2591
SOX4	54.3018
SOX5	62.4123
SOX7	52.5096
SOX8	66.2537
SOX9	51.5024
SP1	80.4109
SP100	79.2776
SP110	76.4525
SP140	76.4525
SP140L	78.2424
SP2	79.2929
SP3	78.4168
SP4	56.8791
SP8	51.2278
SPAG1	81.2942
SPAG16	75.9382
SPAG4	77.0718
SPAG5	80.7148
SPAG7	78.9095
SPAG8	77.0725
SPAG9	73.5056
SPANXN3	8.03204
SPARC	77.26
SPARCL1	55.5261
SPAST	77.4446
SPATA13	66.4343
SPATA17	30.2371
SPATA18	38.4139
SPATA2	80.1253
SPATA20	76.8047
SPATA24	77.7395
SPATA2L	79.7015
SPATA33	79.753
SPATA5	53.1105
SPATA5L1	66.1027
SPATA6	19.0412
SPATA7	40.6771
SPATC1	78.1207
SPATC1L	63.9065
SPATS2	77.8527
SPATS2L	55.6141
SPC24	77.6798
SPC25	59.6705
SPCS1	77.2736
SPCS2	69.1306
SPCS3	44.2898
SPDEF	77.8947
SPDL1	69.5535
SPDYA	69.5559
SPECC1	72.334
SPECC1L	76.754
SPEF2	42.865
SPEN	78.7481
SPG11	76.5001
SPG20	22.9751
SPG21	79.5892
SPG7	78.8859
SPHK1	78.5447
SPHK2	77.3667
SPI1	79.6277
SPIB	75.0808
SPIC	63.9994
SPICE1	73.6857
SPIDR	50.8625
SPIN1	34.4297
SPIN2B	32.5557
SPIN3	38.8767
SPIN4	29.2162
SPINK2	63.9342
SPINT1	80.1425
SPINT2	76.1164
SPIRE1	66.3021
SPIRE2	79.8132
SPN	79.6036
SPNS1	76.7688
SPNS3	78.4328
SPOCK1	61.5357
SPOCK3	22.8203
SPOP	79.9183
SPOPL	41.0524
SPP1	46.0655
SPPL2A	78.116
SPPL3	75.618
SPR	56.413
SPRED1	57.8964
SPRED2	74.2306
SPRR2A	50.6076
SPRR2D	50.2294
SPRR2F	53.5227
SPRTN	61.3436
SPRY1	63.3569
SPRY2	28.4151
SPRY4	61.4854
SPRYD3	78.4108
SPRYD4	76.5314
SPRYD7	60.9136
SPSB1	77.7825
SPSB2	78.7407
SPSB3	75.4541
SPTAN1	78.4571
SPTB	72.2022
SPTBN1	72.6725
SPTBN2	77.621
SPTBN4	79.8752
SPTLC1	70.3226
SPTLC2	74.4234
SPTSSA	69.9387
SPTSSB	44.2418
SPTY2D1	72.3275
SPZ1	63.5003
SQLE	66.0994
SQRDL	61.575
SQSTM1	72.8796
SRBD1	74.5192
SRC	78.1667
SRCAP	80.3523
SRCIN1	78.4969
SRD5A1	59.254
SRD5A3	52.5345
SREBF1	79.9199
SREBF2	78.8369
SREK1	66.4505
SREK1IP1	67.2031
SRF	78.3116
SRFBP1	22.6705
SRGAP1	42.5257
SRGAP3	64.5462
SRGN	78.9467
SRI	46.9508
SRL	79.7732
SRM	76.0797
SRP14	76.926
SRP19	80.8228
SRP54	75.5669
SRP68	80.2235
SRP9	71.495
SRPK1	72.6743
SRPK2	76.4872
SRPRB	71.7346
SRR	74.6542
SRRD	77.5068
SRRM1	79.8897
SRRM2	77.5643
SRRM5	75.3207
SRRT	71.4431
SRSF1	78.2908
SRSF10	76.1978
SRSF11	54.0815
SRSF12	73.6317
SRSF2	75.3871
SRSF3	79.5682
SRSF4	73.3329
SRSF5	72.6876
SRSF6	69.0387
SRSF7	75.9116
SRSF9	77.8963
SRXN1	70.0383
SS18	70.7367
SS18L1	73.4733
SS18L2	66.362
SSB	70.6814
SSBP1	53.444
SSBP2	70.764
SSBP3	66.5606
SSBP4	76.8472
SSFA2	51.9284
SSH1	79.2561
SSH2	74.3835
SSNA1	79.7606
SSR1	69.3866
SSR2	76.7437
SSR3	74.559
SSR4	53.6432
SSRP1	71.7798
SSSCA1	77.5219
SSTR2	73.8198
SSTR3	78.1702
SSU72	78.3611
SSX2IP	65
ST13	80.065
ST14	62.0697
ST18	36.7206
ST20	76.6385
ST20-MTHFS	76.6425
ST3GAL1	58.004
ST3GAL2	78.6294
ST3GAL3	73.4379
ST3GAL4	65.2351
ST3GAL5	74.6717
ST3GAL6	77.1802
ST5	72.4537
ST6GAL1	68.4373
ST6GALNAC2	79.2113
ST6GALNAC3	35.5786
ST6GALNAC4	77.7818
ST6GALNAC5	33.1923
ST6GALNAC6	77.6737
ST7	75.0832
ST7L	70.5762
ST8SIA4	64.0602
STAG1	68.7437
STAG2	36.7947
STAM	46.4944
STAM2	69.518
STAMBP	80.8441
STAP1	63.1116
STAP2	80.1784
STARD10	78.5174
STARD13	69.6699
STARD3	80.9462
STARD3NL	73.0225
STARD4	64.6486
STARD5	68.7544
STARD6	76.373
STARD7	77.8985
STARD9	73.4584
STAT1	74.6261
STAT2	76.949
STAT3	79.5377
STAT4	69.1187
STAT5A	78.6952
STAT5B	78.5499
STAT6	79.9213
STAU1	79.0624
STAU2	67.099
STC1	40.605
STC2	67.001
STEAP1	41.766
STEAP1B	72.2548
STEAP2	44.5812
STEAP3	57.2996
STIL	67.8725
STIM1	73.5839
STIM2	56.2727
STIP1	79.3603
STK10	79.2547
STK11	78.4086
STK11IP	61.1451
STK16	75.5634
STK17A	77.4644
STK17B	75.6681
STK19	78.1843
STK24	70.0778
STK25	75.2071
STK3	73.7494
STK32C	56.6007
STK33	69.2613
STK35	51.4689
STK36	78.2049
STK38	80.2207
STK38L	79.6008
STK4	72.3675
STK40	78.0598
STMN1	75.1306
STMN2	65.2183
STMN3	79.1609
STOM	71.7565
STOML1	73.9811
STOML2	66.3486
STOX1	77.623
STPG1	74.7026
STPG2	37.4804
STRA13	80.5542
STRA6	78.4514
STRADA	74.8272
STRADB	72.0901
STRAP	48.1541
STRBP	75.8983
STRIP1	71.9268
STRIP2	75.646
STRN	70.3451
STRN3	74.0464
STRN4	78.3732
STT3A	69.2998
STT3B	52.1203
STUB1	79.9122
STX10	79.9687
STX11	75.1202
STX12	78.7006
STX16	64.6769
STX17	70.4738
STX18	50.169
STX1A	74.2788
STX1B	78.0448
STX2	63.7807
STX3	65.083
STX4	77.6446
STX5	79.3344
STX6	79.8406
STX7	64.817
STX8	59.4378
STXBP1	77.6456
STXBP2	78.308
STXBP3	67.9963
STXBP4	48.4841
STXBP5	25.3284
STXBP5L	44.4631
STXBP6	43.8161
STYX	69.6489
STYXL1	71.4158
SUB1	75.3501
SUCLA2	63.0792
SUCLG1	53.001
SUCNR1	66.4375
SUCO	68.8853
SUDS3	58.4553
SUFU	80.6425
SUGCT	50.7785
SUGP1	80.6028
SUGP2	78.6208
SUGT1	52.2864
SULF1	44.7671
SULF2	73.7085
SULT1A1	67.7398
SULT4A1	60.1152
SUMF1	74.4446
SUMF2	50.2862
SUMO1	75.4651
SUMO2	80.9215
SUMO3	77.4657
SUN1	76.9776
SUN2	78.0784
SUOX	78.4302
SUPT16H	77.0737
SUPT20H	34.2514
SUPT3H	46.8983
SUPT4H1	75.0742
SUPT5H	78.418
SUPT6H	81.508
SUPT7L	67.0204
SUPV3L1	79.1702
SURF1	68.4751
SURF2	68.4751
SURF4	68.3442
SURF6	68.4592
SUSD1	78.9348
SUSD3	78.2615
SUSD4	47.981
SUV39H1	41.3776
SUV39H2	69.135
SUZ12	77.3873
SV2A	70.2272
SV2B	77.4364
SV2C	57.4404
SVIL	48.5614
SVIP	34.8177
SWAP70	77.1626
SWI5	79.8175
SWSAP1	76.2838
SWT1	60.0822
SYAP1	59.897
SYBU	48.3005
SYCE2	76.886
SYCP2L	67.5601
SYF2	78.9822
SYK	63.9365
SYMPK	77.8814
SYN1	46.7735
SYNCRIP	66.1469
SYNE1	29.2723
SYNE2	76.1759
SYNGAP1	78.9731
SYNGR1	80.2243
SYNGR2	78.1988
SYNGR3	79.9123
SYNGR4	77.5867
SYNJ1	68.8075
SYNJ2	76.13
SYNJ2BP	70.8544
SYNM	73.7669
SYNPO2L	78.1567
SYNRG	78.2937
SYP	40.1331
SYPL1	77.5609
SYS1	67.4943
SYT11	78.0454
SYT17	67.8498
SYT3	69.4484
SYT8	67.8367
SYTL1	79.1332
SYTL2	68.6827
SYTL3	77.9581
SYVN1	78.8131
SZRD1	77.637
SZT2	72.0537
T	69.1807
TAB1	80.5779
TAB2	76.1883
TACC1	75.2122
TACC2	46.6376
TACC3	77.0877
TACO1	73.7238
TACR1	65.6031
TADA1	55.5031
TADA2A	74.1609
TADA2B	71.2431
TADA3	77.6079
TAF1	41.9539
TAF10	77.6682
TAF11	77.4339
TAF12	79.3121
TAF13	75.3682
TAF15	75.1914
TAF1A	58.6274
TAF1B	75.9146
TAF1C	70.7228
TAF1D	59.6741
TAF2	39.7092
TAF3	65.7933
TAF4	68.9635
TAF4B	72.3681
TAF5	80.9116
TAF5L	70.6931
TAF6	80.284
TAF6L	79.3847
TAF7	52.7496
TAF8	75.9653
TAF9	74.8114
TAF9B	37.118
TAGAP	75.1622
TAGLN2	70.8782
TAGLN3	66.7061
TAL1	66.1403
TALDO1	78.8327
TAMM41	60.1055
TANC1	67.0523
TANGO2	75.2943
TANGO6	76.9356
TANK	79.1913
TAOK1	80.3598
TAOK2	81.5901
TAOK3	58.5588
TAP1	80.2132
TAP2	80.5139
TAPBP	79.6315
TAPBPL	79.4471
TAPT1	40.7114
TARBP2	82.0762
TARDBP	76.1629
TARS	50.3281
TARS2	79.52
TARSL2	56.7701
TASP1	70.5393
TATDN1	73.4178
TATDN2	76.7607
TATDN3	78.5833
TAX1BP1	53.9348
TAX1BP3	81.1964
TAZ	49.4042
TBC1D1	73.0295
TBC1D10A	75.6571
TBC1D10B	78.926
TBC1D10C	78.1912
TBC1D12	63.6169
TBC1D13	78.5246
TBC1D14	75.4339
TBC1D15	55.9107
TBC1D17	79.2239
TBC1D19	55.7001
TBC1D2	76.0818
TBC1D20	75.977
TBC1D22A	76.291
TBC1D22B	77.6277
TBC1D23	71.2364
TBC1D24	77.4316
TBC1D25	43.5304
TBC1D2B	76.736
TBC1D31	69.6002
TBC1D4	70.9811
TBC1D5	74.5839
TBC1D7	75.6885
TBC1D8	50.3329
TBC1D8B	29.2164
TBC1D9	47.3332
TBC1D9B	70.0582
TBCA	63.7487
TBCB	77.8462
TBCC	78.3591
TBCCD1	69.2174
TBCD	76.6004
TBCE	78.2
TBCEL	72.8066
TBCK	35.0317
TBK1	64.2804
TBKBP1	78.8846
TBL1X	28.1807
TBL1XR1	65.3581
TBL2	78.1416
TBL3	80.1179
TBP	42.5891
TBPL1	50.3492
TBR1	66.6296
TBRG1	53.8922
TBRG4	80.9192
TBX1	72.8269
TBX15	39.6785
TBX19	66.2634
TBX2	56.5004
TBX20	51.8531
TBX21	78.8258
TBX4	58.3221
TBX5	25.3944
TBXA2R	78.6394
TBXAS1	70.1124
TC2N	66.6522
TCAIM	60.848
TCEA1	73.1328
TCEA2	76.9407
TCEA3	79.2589
TCEAL1	38.6745
TCEAL2	23.1111
TCEAL3	38.4825
TCEAL4	38.4536
TCEAL6	24.2328
TCEAL7	33.8868
TCEAL8	32.9599
TCEANC	59.8937
TCEANC2	71.3367
TCEB1	67.9245
TCEB2	76.8536
TCEB3	79.3344
TCERG1	58.4758
TCF12	69.234
TCF19	75.3946
TCF21	47.0517
TCF25	79.8217
TCF3	79.8358
TCF4	39.8506
TCF7	78.654
TCF7L1	72.8376
TCF7L2	42.3409
TCFL5	78.0119
TCHP	76.9501
TCIRG1	79.9578
TCL1A	73.2538
TCN2	74.1758
TCOF1	79.15
TCP1	67.3826
TCP10L	63.8577
TCP11	77.3922
TCP11L1	74.9325
TCP11L2	59.1295
TCTA	77.6642
TCTE3	45.0521
TCTEX1D2	80.8615
TCTN1	78.4808
TCTN2	75.7369
TCTN3	77.0825
TDG	76.6203
TDO2	21.8833
TDP1	60.7152
TDP2	74.857
TDRD3	46.1705
TDRD7	72.5983
TDRKH	69.3844
TEAD1	36.8394
TEAD3	79.2362
TEAD4	58.2325
TEC	73.7005
TECPR1	66.3708
TECPR2	76.2139
TECR	80.581
TEF	79.9406
TEFM	77.6271
TEKT4	43.8917
TELO2	77.2936
TEN1	79.2687
TENM1	12.0842
TEP1	75.9603
TERF1	54.8335
TERF2	79.701
TERF2IP	70.2694
TERT	64.8916
TES	62.2347
TESC	69.1781
TESK1	78.5043
TESK2	77.5172
TESPA1	53.8503
TET2	72.5141
TEX10	59.459
TEX19	78.2391
TEX2	75.7644
TEX261	68.8906
TEX264	72.4721
TEX30	55.9495
TEX9	63.3842
TF	72.8714
TFAM	44.4066
TFAP2A	67.0258
TFAP2B	20.7948
TFAP2C	54.9317
TFAP2E	76.3807
TFAP4	80.4826
TFB1M	68.7886
TFB2M	70.3025
TFCP2	77.1299
TFCP2L1	56.8777
TFDP1	60.9958
TFDP2	65.1697
TFE3	45.5811
TFEB	74.2534
TFEC	55.025
TFG	58.9026
TFIP11	78.1679
TFPI	28.855
TFPI2	50.7217
TFPT	65.136
TFRC	79.0618
TGDS	52.8703
TGFB1	73.9674
TGFB1I1	65.5601
TGFB2	30.6266
TGFBI	52.2855
TGFBR1	73.0211
TGFBR2	35.2657
TGFBR3	63.7557
TGFBRAP1	48.5308
TGIF1	60.5374
TGIF2	77.9813
TGIF2-C20orf24	77.9799
TGIF2LX	6.39913
TGM2	74.3408
TGOLN2	76.1788
TGS1	76.7054
THADA	68.8998
THAP1	75.2029
